Data;Semana;UF;Município;Tipo de Feriado
08/12/2022;quinta-feira;MG;AUGUSTO DE LIMA;Permanente
08/12/2022;quinta-feira;MG;BAEPENDI;Permanente
08/12/2022;quinta-feira;MG;BARAO DE COCAIS;Permanente
08/12/2022;quinta-feira;MG;BARAO DE MONTE ALTO;Permanente
08/12/2022;quinta-feira;MG;BARBACENA;Permanente
08/12/2022;quinta-feira;MG;BARROSO;Permanente
08/12/2022;quinta-feira;MG;BELA VISTA DE MINAS;Permanente
08/12/2022;quinta-feira;MG;BELO HORIZONTE;Permanente
08/12/2022;quinta-feira;MG;BERILO;Permanente
08/12/2022;quinta-feira;MG;BOM DESPACHO;Permanente
08/12/2022;quinta-feira;MG;BOM JESUS DO GALHO;Permanente
08/12/2022;quinta-feira;MG;BOM REPOUSO;Permanente
08/12/2022;quinta-feira;MG;BOM SUCESSO;Permanente
08/12/2022;quinta-feira;MG;BORDA DA MATA;Permanente
08/12/2022;quinta-feira;MG;BOTELHOS;Permanente
08/12/2022;quinta-feira;MG;BRASILIA DE MINAS;Permanente
08/12/2022;quinta-feira;MG;BRASOPOLIS;Permanente
08/12/2022;quinta-feira;MG;BRUMADINHO;Permanente
08/12/2022;quinta-feira;MG;BUENOPOLIS;Permanente
08/12/2022;quinta-feira;MG;BURITIZEIRO;Permanente
08/12/2022;quinta-feira;MG;CABO VERDE;Permanente
08/12/2022;quinta-feira;MG;CAETANOPOLIS;Permanente
08/12/2022;quinta-feira;MG;CAETE;Permanente
08/12/2022;quinta-feira;MG;CAMANDUCAIA;Permanente
08/12/2022;quinta-feira;MG;CAMBUQUIRA;Permanente
08/12/2022;quinta-feira;MG;CAMPO DO MEIO;Permanente
08/12/2022;quinta-feira;MG;CAMPOS GERAIS;Permanente
08/12/2022;quinta-feira;MG;CAPELA NOVA;Permanente
08/12/2022;quinta-feira;MG;CAPELINHA;Permanente
08/12/2022;quinta-feira;MG;CAPETINGA;Permanente
08/12/2022;quinta-feira;MG;CAPITAO ENEAS;Permanente
08/12/2022;quinta-feira;MG;CAPITOLIO;Permanente
08/12/2022;quinta-feira;MG;CARANDAI;Permanente
08/12/2022;quinta-feira;MG;CAREACU;Permanente
08/12/2022;quinta-feira;MG;CARRANCAS;Permanente
08/12/2022;quinta-feira;MG;CARVALHOPOLIS;Permanente
08/12/2022;quinta-feira;MG;CATAS ALTAS;Permanente
08/12/2022;quinta-feira;MG;CLAUDIO;Permanente
08/12/2022;quinta-feira;MG;COIMBRA;Permanente
08/12/2022;quinta-feira;MG;COMENDADOR GOMES;Permanente
08/12/2022;quinta-feira;MG;CONCEICAO DA APARECIDA;Permanente
08/12/2022;quinta-feira;MG;CONCEICAO DA BARRA DE MINAS;Permanente
08/12/2022;quinta-feira;MG;CONCEICAO DAS PEDRAS;Permanente
08/12/2022;quinta-feira;MG;CONCEICAO DO MATO DENTRO;Permanente
08/12/2022;quinta-feira;MG;CONCEICAO DO PARA;Permanente
08/12/2022;quinta-feira;MG;CONCEICAO DO RIO VERDE;Permanente
08/12/2022;quinta-feira;MG;CONCEICAO DOS OUROS;Permanente
08/12/2022;quinta-feira;MG;CONGONHAS;Permanente
08/12/2022;quinta-feira;MG;CONGONHAS DO NORTE;Permanente
08/12/2022;quinta-feira;MG;CONSELHEIRO LAFAIETE;Permanente
08/12/2022;quinta-feira;MG;COQUEIRAL;Permanente
08/12/2022;quinta-feira;MG;CORDISBURGO;Permanente
08/12/2022;quinta-feira;MG;CORINTO;Permanente
08/12/2022;quinta-feira;MG;CORONEL XAVIER CHAVES;Permanente
08/12/2022;quinta-feira;MG;CORREGO DANTA;Permanente
08/12/2022;quinta-feira;MG;CORREGO FUNDO;Permanente
08/12/2022;quinta-feira;MG;COUTO DE MAGALHAES DE MINAS;Permanente
08/12/2022;quinta-feira;MG;CRISTIANO OTONI;Permanente
08/12/2022;quinta-feira;MG;CRUCILANDIA;Permanente
08/12/2022;quinta-feira;MG;CURVELO;Permanente
08/12/2022;quinta-feira;MG;DATAS;Permanente
08/12/2022;quinta-feira;MG;DESTERRO DO MELO;Permanente
08/12/2022;quinta-feira;MG;DIAMANTINA;Permanente
08/12/2022;quinta-feira;MG;DIVINO;Permanente
08/12/2022;quinta-feira;MG;DIVINOLANDIA DE MINAS;Permanente
08/12/2022;quinta-feira;MG;DIVISA NOVA;Permanente
08/12/2022;quinta-feira;MG;DOM SILVERIO;Permanente
08/12/2022;quinta-feira;MG;DORES DE CAMPOS;Permanente
08/12/2022;quinta-feira;MG;ELOI MENDES;Permanente
08/12/2022;quinta-feira;MG;ENTRE RIOS DE MINAS;Permanente
08/12/2022;quinta-feira;MG;ESPINOSA;Permanente
08/12/2022;quinta-feira;MG;ESTIVA;Permanente
08/12/2022;quinta-feira;MG;ESTRELA DALVA;Permanente
08/12/2022;quinta-feira;MG;FAMA;Permanente
08/12/2022;quinta-feira;MG;FELIXLANDIA;Permanente
08/12/2022;quinta-feira;MG;FERROS;Permanente
08/12/2022;quinta-feira;MG;FLORESTAL;Permanente
08/12/2022;quinta-feira;MG;FORTALEZA DE MINAS;Permanente
08/12/2022;quinta-feira;MG;FORTUNA DE MINAS;Permanente
08/12/2022;quinta-feira;MG;FRANCISCO BADARO;Permanente
08/12/2022;quinta-feira;MG;FRANCISCO DUMONT;Permanente
08/12/2022;quinta-feira;MG;FUNILANDIA;Permanente
08/12/2022;quinta-feira;MG;GOUVEIA;Permanente
08/12/2022;quinta-feira;MG;GUAPE;Permanente
08/12/2022;quinta-feira;MG;GUARACIABA;Permanente
08/12/2022;quinta-feira;MG;GURINHATA;Permanente
08/12/2022;quinta-feira;MG;IBERTIOGA;Permanente
08/12/2022;quinta-feira;MG;IBIAI;Permanente
08/12/2022;quinta-feira;MG;IGARATINGA;Permanente
08/12/2022;quinta-feira;MG;IGUATAMA;Permanente
08/12/2022;quinta-feira;MG;IJACI;Permanente
08/12/2022;quinta-feira;MG;ILICINEA;Permanente
08/12/2022;quinta-feira;MG;INHAUMA;Permanente
08/12/2022;quinta-feira;MG;INIMUTABA;Permanente
08/12/2022;quinta-feira;MG;IPANEMA;Permanente
08/12/2022;quinta-feira;MG;IRAI DE MINAS;Permanente
08/12/2022;quinta-feira;MG;ITABIRA;Permanente
08/12/2022;quinta-feira;MG;ITABIRINHA;Permanente
08/12/2022;quinta-feira;MG;ITABIRITO;Permanente
08/12/2022;quinta-feira;MG;ITACARAMBI;Permanente
08/12/2022;quinta-feira;MG;ITAIPE;Permanente
08/12/2022;quinta-feira;MG;ITANHANDU;Permanente
08/12/2022;quinta-feira;MG;ITUETA;Permanente
08/12/2022;quinta-feira;MG;JABOTICATUBAS;Permanente
08/12/2022;quinta-feira;MG;JACUI;Permanente
08/12/2022;quinta-feira;MG;JECEABA;Permanente
08/12/2022;quinta-feira;MG;JEQUERI;Permanente
08/12/2022;quinta-feira;MG;JEQUITAI;Permanente
08/12/2022;quinta-feira;MG;JESUANIA;Permanente
08/12/2022;quinta-feira;MG;JOAO MONLEVADE;Permanente
08/12/2022;quinta-feira;MG;JOAQUIM FELICIO;Permanente
08/12/2022;quinta-feira;MG;LAGOA SANTA;Permanente
08/12/2022;quinta-feira;MG;LARANJAL;Permanente
08/12/2022;quinta-feira;MG;LASSANCE;Permanente
08/12/2022;quinta-feira;MG;LUZ;Permanente
08/12/2022;quinta-feira;MG;MANTENA;Permanente
08/12/2022;quinta-feira;MG;MARIANA;Permanente
08/12/2022;quinta-feira;MG;MARIO CAMPOS;Permanente
08/12/2022;quinta-feira;MG;MARTINHO CAMPOS;Permanente
08/12/2022;quinta-feira;MG;MATEUS LEME;Permanente
08/12/2022;quinta-feira;MG;MATIAS BARBOSA;Permanente
08/12/2022;quinta-feira;MG;MERCES;Permanente
08/12/2022;quinta-feira;MG;MIRABELA;Permanente
08/12/2022;quinta-feira;MG;MOEMA;Permanente
08/12/2022;quinta-feira;MG;MONJOLOS;Permanente
08/12/2022;quinta-feira;MG;MONSENHOR PAULO;Permanente
08/12/2022;quinta-feira;MG;MONTE BELO;Permanente
08/12/2022;quinta-feira;MG;MUTUM;Permanente
08/12/2022;quinta-feira;MG;NANUQUE;Permanente
08/12/2022;quinta-feira;MG;NEPOMUCENO;Permanente
08/12/2022;quinta-feira;MG;NOVA LIMA;Permanente
08/12/2022;quinta-feira;MG;OLIVEIRA;Permanente
08/12/2022;quinta-feira;MG;ONCA DE PITANGUI;Permanente
08/12/2022;quinta-feira;MG;OURO PRETO;Permanente
08/12/2022;quinta-feira;MG;PAINS;Permanente
08/12/2022;quinta-feira;MG;PALMA;Permanente
08/12/2022;quinta-feira;MG;PARA DE MINAS;Permanente
08/12/2022;quinta-feira;MG;PASSA TEMPO;Permanente
08/12/2022;quinta-feira;MG;PEDRA AZUL;Permanente
08/12/2022;quinta-feira;MG;PEDRA DO INDAIA;Permanente
08/12/2022;quinta-feira;MG;PEDRALVA;Permanente
08/12/2022;quinta-feira;MG;PEDRO LEOPOLDO;Permanente
08/12/2022;quinta-feira;MG;PEQUI;Permanente
08/12/2022;quinta-feira;MG;PERDIZES;Permanente
08/12/2022;quinta-feira;MG;PIEDADE DO RIO GRANDE;Permanente
08/12/2022;quinta-feira;MG;PIMENTA;Permanente
08/12/2022;quinta-feira;MG;PIRANGA;Permanente
08/12/2022;quinta-feira;MG;PITANGUI;Permanente
08/12/2022;quinta-feira;MG;PIUMHI;Permanente
08/12/2022;quinta-feira;MG;POCO FUNDO;Permanente
08/12/2022;quinta-feira;MG;POCRANE;Permanente
08/12/2022;quinta-feira;MG;POMPEU;Permanente
08/12/2022;quinta-feira;MG;POUSO ALTO;Permanente
08/12/2022;quinta-feira;MG;PRADOS;Permanente
08/12/2022;quinta-feira;MG;PRATAPOLIS;Permanente
08/12/2022;quinta-feira;MG;QUARTEL GERAL;Permanente
08/12/2022;quinta-feira;MG;QUELUZITA;Permanente
08/12/2022;quinta-feira;MG;RAPOSOS;Permanente
08/12/2022;quinta-feira;MG;RAUL SOARES;Permanente
08/12/2022;quinta-feira;MG;RECREIO;Permanente
08/12/2022;quinta-feira;MG;RIBEIRAO VERMELHO;Permanente
08/12/2022;quinta-feira;MG;RIO CASCA;Permanente
08/12/2022;quinta-feira;MG;RIO NOVO;Permanente
08/12/2022;quinta-feira;MG;RIO PARDO DE MINAS;Permanente
08/12/2022;quinta-feira;MG;RIO VERMELHO;Permanente
08/12/2022;quinta-feira;MG;SABARA;Permanente
08/12/2022;quinta-feira;MG;SACRAMENTO;Permanente
08/12/2022;quinta-feira;MG;SANTA FE DE MINAS;Permanente
08/12/2022;quinta-feira;MG;SANTA JULIANA;Permanente
08/12/2022;quinta-feira;MG;SANTA MARIA DO SALTO;Permanente
08/12/2022;quinta-feira;MG;SANTA ROSA DA SERRA;Permanente
08/12/2022;quinta-feira;MG;SANTA VITORIA;Permanente
08/12/2022;quinta-feira;MG;SANTANA DA VARGEM;Permanente
08/12/2022;quinta-feira;MG;SANTANA DE PIRAPAMA;Permanente
08/12/2022;quinta-feira;MG;SANTANA DO JACARE;Permanente
08/12/2022;quinta-feira;MG;SANTO ANTONIO DO AMPARO;Permanente
08/12/2022;quinta-feira;MG;SANTO ANTONIO DO AVENTUREIRO;Permanente
08/12/2022;quinta-feira;MG;SANTO ANTONIO DO MONTE;Permanente
08/12/2022;quinta-feira;MG;SAO FRANCISCO;Permanente
08/12/2022;quinta-feira;MG;SAO GONCALO DO ABAETE;Permanente
08/12/2022;quinta-feira;MG;SAO GONCALO DO RIO ABAIXO;Permanente
08/12/2022;quinta-feira;MG;SAO GONCALO DO RIO PRETO;Permanente
08/12/2022;quinta-feira;MG;SAO JOAO BATISTA DO GLORIA;Permanente
08/12/2022;quinta-feira;MG;SAO JOAO DEL REI;Permanente
08/12/2022;quinta-feira;MG;SAO JOAO DO MANHUACU;Permanente
08/12/2022;quinta-feira;MG;SAO JOAO DO ORIENTE;Permanente
08/12/2022;quinta-feira;MG;SAO JOSE DA VARGINHA;Permanente
08/12/2022;quinta-feira;MG;SAO MIGUEL DO ANTA;Permanente
08/12/2022;quinta-feira;MG;SAO ROQUE DE MINAS;Permanente
08/12/2022;quinta-feira;MG;SAO TIAGO;Permanente
08/12/2022;quinta-feira;MG;SAO TOMAS DE AQUINO;Permanente
08/12/2022;quinta-feira;MG;SAO VICENTE DE MINAS;Permanente
08/12/2022;quinta-feira;MG;SENADOR FIRMINO;Permanente
08/12/2022;quinta-feira;MG;SENADOR MODESTINO GONCALVES;Permanente
08/12/2022;quinta-feira;MG;SENHORA DE OLIVEIRA;Permanente
08/12/2022;quinta-feira;MG;SERRA AZUL DE MINAS;Permanente
08/12/2022;quinta-feira;MG;SERRO;Permanente
08/12/2022;quinta-feira;MG;SETE LAGOAS;Permanente
08/12/2022;quinta-feira;MG;SIMONESIA;Permanente
08/12/2022;quinta-feira;MG;SOBRALIA;Permanente
08/12/2022;quinta-feira;MG;TABULEIRO;Permanente
08/12/2022;quinta-feira;MG;TEOFILO OTONI;Permanente
08/12/2022;quinta-feira;MG;TOMBOS;Permanente
08/12/2022;quinta-feira;MG;UNAI;Permanente
08/12/2022;quinta-feira;MG;VARGINHA;Permanente
08/12/2022;quinta-feira;MG;VARZEA DA PALMA;Permanente
08/12/2022;quinta-feira;MG;VIRGINIA;Permanente
10/12/2022;sábado;MG;JACINTO;Permanente
10/12/2022;sábado;MG;MORADA NOVA DE MINAS;Permanente
12/12/2022;segunda-feira;MG;AGUA BOA;Permanente
12/12/2022;segunda-feira;MG;BOM JESUS DO AMPARO;Permanente
